work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category,annual_taxes
2023,Entry-level,Full-time,Data Engineer,35000,GBP,43064,United Kingdom,Remote,United Kingdom,M,Data Engineering,6650.477424126323
2023,Senior,Full-time,Principal Machine Learning Engineer,160000,USD,160000,India,Remote,India,L,Machine Learning and AI,27521.643891379154
2023,Senior,Full-time,Principal Data Engineer,85000,EUR,91773,Spain,Remote,Spain,M,Data Engineering,19756.380508443122
2023,Senior,Full-time,Data Analyst,120350,USD,120350,United States,Remote,United States,M,Data Analysis,22620.413006088274
2023,Senior,Full-time,Data Analyst,74400,USD,74400,United States,Remote,United States,M,Data Analysis,16453.33085763562
2023,Senior,Full-time,Data Scientist,281000,USD,281000,Canada,In-person,Canada,M,Data Science and Research,49221.5745289074
2023,Senior,Full-time,Data Scientist,181000,USD,181000,Canada,In-person,Canada,M,Data Science and Research,39256.85051947334
2023,Senior,Full-time,Data Engineer,280600,USD,280600,United States,In-person,United States,M,Data Engineering,58471.97534928701
2023,Senior,Full-time,Data Engineer,158600,USD,158600,United States,In-person,United States,M,Data Engineering,33435.57319839094
2023,Senior,Full-time,Machine Learning Engineer,315300,USD,315300,United States,Remote,United States,M,Machine Learning and AI,63959.77211172939
2023,Senior,Full-time,Machine Learning Engineer,210200,USD,210200,United States,Remote,United States,M,Machine Learning and AI,37864.68085949148
2023,Mid-level,Full-time,Data Analytics Manager,177000,USD,177000,United States,In-person,United States,M,Leadership and Management,34056.673737093624
2023,Mid-level,Full-time,Data Analytics Manager,110000,USD,110000,United States,In-person,United States,M,Leadership and Management,23309.87392907937
2023,Senior,Full-time,Business Intelligence Engineer,185000,USD,185000,United States,In-person,United States,L,BI and Visualization,33702.78497938618
2023,Senior,Full-time,Business Intelligence Engineer,79600,USD,79600,United States,In-person,United States,L,BI and Visualization,17917.802147478928
2023,Mid-level,Full-time,Data Analyst,65000,USD,65000,United States,Remote,United States,M,Data Analysis,14392.222804767058
2023,Mid-level,Full-time,Data Analyst,55000,USD,55000,United States,Remote,United States,M,Data Analysis,12504.929793046904
2023,Senior,Full-time,Data Scientist,250000,USD,250000,United States,In-person,United States,M,Data Science and Research,53770.21018054036
2023,Senior,Full-time,Data Scientist,160000,USD,160000,United States,In-person,United States,M,Data Science and Research,27642.272549484118
2023,Mid-level,Full-time,Data Scientist,183200,USD,183200,United States,In-person,United States,M,Data Science and Research,37427.35641314731
2023,Mid-level,Full-time,Data Scientist,122200,USD,122200,United States,In-person,United States,M,Data Science and Research,26313.740646776936
2023,Senior,Full-time,Data Analyst,100000,USD,100000,United States,In-person,United States,M,Data Analysis,18855.706603205712
2023,Senior,Full-time,Data Analyst,75000,USD,75000,United States,In-person,United States,M,Data Analysis,13601.093690718822
2023,Senior,Full-time,Data Analyst,185000,USD,185000,United States,In-person,United States,M,Data Analysis,32018.620144933455
2023,Senior,Full-time,Data Analyst,145000,USD,145000,United States,In-person,United States,M,Data Analysis,25930.773281833535
2023,Mid-level,Full-time,AI Research Engineer,150000,USD,150000,Tunisia,Remote,United States,M,Data Science and Research,30924.65885030771
2023,Senior,Full-time,Data Scientist,131000,USD,131000,United States,Remote,United States,M,Data Science and Research,26530.921441418985
2023,Senior,Full-time,Data Scientist,101000,USD,101000,United States,Remote,United States,M,Data Science and Research,23178.80295557769
2023,Senior,Full-time,Data Engineer,170000,USD,170000,United States,In-person,United States,M,Data Engineering,34067.5431704243
2023,Senior,Full-time,Data Engineer,130000,USD,130000,United States,In-person,United States,M,Data Engineering,25601.315124219676
2023,Senior,Full-time,Business Intelligence Analyst,171050,USD,171050,United States,Remote,United States,M,BI and Visualization,36066.66228335734
2023,Senior,Full-time,Business Intelligence Analyst,124400,USD,124400,United States,Remote,United States,M,BI and Visualization,22645.171275508834
2023,Senior,Full-time,BI Developer,135000,USD,135000,United States,Remote,United States,M,BI and Visualization,29896.652267975605
2023,Senior,Full-time,BI Developer,110000,USD,110000,United States,Remote,United States,M,BI and Visualization,24026.64169251744
2023,Senior,Full-time,Data Scientist,187000,USD,187000,United States,Remote,United States,M,Data Science and Research,33488.02481745076
2023,Senior,Full-time,Data Scientist,128000,USD,128000,United States,Remote,United States,M,Data Science and Research,26214.105120708486
2023,Mid-level,Full-time,Data Analytics Manager,177000,USD,177000,United States,In-person,United States,M,Leadership and Management,34550.44518195934
2023,Mid-level,Full-time,Data Analytics Manager,110000,USD,110000,United States,In-person,United States,M,Leadership and Management,22443.358427650746
2023,Senior,Full-time,Data Analyst,138000,USD,138000,United States,In-person,United States,M,Data Analysis,30623.23153098523
2023,Senior,Full-time,Data Analyst,92000,USD,92000,United States,In-person,United States,M,Data Analysis,16993.971869866426
2023,Executive,Full-time,Data Engineer,200000,USD,200000,United States,In-person,United States,M,Data Engineering,35763.67431708318
2023,Executive,Full-time,Data Engineer,160000,USD,160000,United States,In-person,United States,M,Data Engineering,35107.12712845256
2023,Senior,Full-time,Data Architect,138000,USD,138000,United Kingdom,Remote,United Kingdom,M,Data Architecture and Modeling,20080.245411614804
2023,Senior,Full-time,Data Architect,92000,USD,92000,United Kingdom,Remote,United Kingdom,M,Data Architecture and Modeling,18448.470895009188
2023,Senior,Full-time,Data Scientist,140000,USD,140000,United States,Remote,United States,M,Data Science and Research,28087.179826401574
2023,Senior,Full-time,Data Scientist,120000,USD,120000,United States,Remote,United States,M,Data Science and Research,23571.097607900414
2023,Senior,Full-time,Business Intelligence Engineer,241300,USD,241300,United States,In-person,United States,L,BI and Visualization,50284.50368855614
2023,Senior,Full-time,Business Intelligence Engineer,124100,USD,124100,United States,In-person,United States,L,BI and Visualization,22664.65966591445
2023,Senior,Full-time,Data Science Manager,185000,USD,185000,United States,Remote,United States,M,Data Science and Research,38756.41253371357
2023,Senior,Full-time,Data Science Manager,152000,USD,152000,United States,Remote,United States,M,Data Science and Research,28887.014418783972
2023,Senior,Full-time,Data Analyst,138000,USD,138000,United States,In-person,United States,M,Data Analysis,25907.621641373997
2023,Senior,Full-time,Data Analyst,92000,USD,92000,United States,In-person,United States,M,Data Analysis,16745.272995561
2023,Senior,Full-time,Data Engineer,288000,USD,288000,United States,Remote,United States,M,Data Engineering,53596.00938459969
2023,Senior,Full-time,Data Engineer,160000,USD,160000,United States,Remote,United States,M,Data Engineering,32815.545577036544
2023,Senior,Full-time,Data Analyst,93918,USD,93918,United States,In-person,United States,M,Data Analysis,23409.590476149802
2023,Senior,Full-time,Data Analyst,51962,USD,51962,United States,In-person,United States,M,Data Analysis,11730.964600328352
2023,Senior,Full-time,Data Engineer,100000,EUR,107968,Germany,Remote,Germany,M,Data Engineering,24544.043895485607
2023,Senior,Full-time,Data Engineer,83913,EUR,90599,Germany,Remote,Germany,M,Data Engineering,14343.379870723591
2023,Senior,Full-time,Data Scientist,189750,USD,189750,United States,In-person,United States,M,Data Science and Research,41951.98021825355
2023,Senior,Full-time,Data Scientist,145000,USD,145000,United States,In-person,United States,M,Data Science and Research,27090.506337791332
2023,Senior,Full-time,Data Engineer,225500,USD,225500,United States,In-person,United States,M,Data Engineering,48264.534990245615
2023,Senior,Full-time,Data Engineer,139400,USD,139400,United States,In-person,United States,M,Data Engineering,23742.02282767574
2023,Senior,Full-time,Data Analyst,130000,USD,130000,United States,Remote,United States,M,Data Analysis,27824.76896352518
2023,Senior,Full-time,Data Analyst,95000,USD,95000,United States,Remote,United States,M,Data Analysis,17600.265034858156
2023,Senior,Full-time,Data Scientist,359170,USD,359170,United States,In-person,United States,M,Data Science and Research,63678.19527409201
2023,Senior,Full-time,Data Scientist,310270,USD,310270,United States,In-person,United States,M,Data Science and Research,67039.58350150677
2023,Senior,Full-time,Data Engineer,252000,USD,252000,United States,Remote,United States,M,Data Engineering,60213.57729899806
2023,Senior,Full-time,Data Engineer,140000,USD,140000,United States,Remote,United States,M,Data Engineering,28789.082585765067
2023,Mid-level,Full-time,Data Scientist,111024,CAD,82254,Canada,Remote,Canada,L,Data Science and Research,17464.739653549343
2023,Mid-level,Full-time,Data Scientist,83280,CAD,61699,Canada,Remote,Canada,L,Data Science and Research,14425.36067706278
2023,Executive,Full-time,Business Intelligence Engineer,247500,USD,247500,United States,In-person,United States,M,BI and Visualization,40789.56818627575
2023,Executive,Full-time,Business Intelligence Engineer,172200,USD,172200,United States,In-person,United States,M,BI and Visualization,34116.16513975342
2023,Mid-level,Full-time,Business Intelligence Analyst,87500,USD,87500,United States,Remote,United States,M,BI and Visualization,14812.658302228088
2023,Mid-level,Full-time,Business Intelligence Analyst,62500,USD,62500,United States,Remote,United States,M,BI and Visualization,11897.420024517085
2023,Senior,Full-time,Analytics Engineer,146000,USD,146000,Canada,Remote,Canada,M,Leadership and Management,28378.320126619466
2023,Senior,Full-time,Analytics Engineer,108000,USD,108000,Canada,Remote,Canada,M,Leadership and Management,25731.95335690761
2023,Senior,Full-time,Decision Scientist,204500,USD,204500,United States,In-person,United States,M,Data Science and Research,41631.9868480418
2023,Senior,Full-time,Decision Scientist,142200,USD,142200,United States,In-person,United States,M,Data Science and Research,29207.421873278996
2023,Senior,Full-time,Data Analyst,138000,USD,138000,United States,In-person,United States,M,Data Analysis,26287.2658955064
2023,Senior,Full-time,Data Analyst,92000,USD,92000,United States,In-person,United States,M,Data Analysis,18292.830526997557
2023,Senior,Full-time,Research Engineer,273000,USD,273000,United States,In-person,United States,M,Data Science and Research,57932.79860470869
2023,Senior,Full-time,Research Engineer,166500,USD,166500,United States,In-person,United States,M,Data Science and Research,32787.96203611005
2023,Entry-level,Full-time,Research Analyst,65000,USD,65000,United States,In-person,United States,M,Data Science and Research,12600.695015960535
2023,Entry-level,Full-time,Research Analyst,45000,USD,45000,United States,In-person,United States,M,Data Science and Research,9002.827822806079
2023,Senior,Full-time,Data Engineer,180000,USD,180000,United States,Remote,United States,M,Data Engineering,31742.914130142057
2023,Senior,Full-time,Data Engineer,150000,USD,150000,United States,Remote,United States,M,Data Engineering,24466.133178928587
2023,Senior,Full-time,Data Scientist,174000,USD,174000,United States,In-person,United States,M,Data Science and Research,30216.869266552443
2023,Senior,Full-time,Data Scientist,139000,USD,139000,United States,In-person,United States,M,Data Science and Research,28211.256549600224
2023,Senior,Full-time,Research Scientist,212800,USD,212800,United States,In-person,United States,L,Data Science and Research,39776.70757942222
2023,Senior,Full-time,Research Scientist,124100,USD,124100,United States,In-person,United States,L,Data Science and Research,23911.37804509219
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,United States,In-person,United States,M,Machine Learning and AI,46642.57042291744
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,United States,In-person,United States,M,Machine Learning and AI,32425.018307362912
2023,Senior,Full-time,Data Scientist,189750,USD,189750,Canada,Remote,Canada,M,Data Science and Research,36840.278244283465
2023,Senior,Full-time,Data Scientist,119213,USD,119213,Canada,Remote,Canada,M,Data Science and Research,19435.22306304068
2023,Senior,Full-time,Analytics Engineer,190000,USD,190000,Canada,Remote,Canada,M,Leadership and Management,37434.05149114889
2023,Senior,Full-time,Analytics Engineer,140000,USD,140000,Canada,Remote,Canada,M,Leadership and Management,25896.43777008497
